USERNAME, TIMESTAMP, ACTION, RESOURCE
hqcooney, 12/19/2015 04:31:36AM, complete, system alert CA00820
ttschubert, 10/06/2015 09:45:21AM, complete, system alert CA00820
hflovell, 12/22/2016 08:26:01AM, complete, system alert CA00820
akbonilla, 05/12/2017 04:53:19PM, complete, system alert CA00820
hqcooney, 02/04/2016 03:38:51AM, complete, system alert CA00820
hqcooney, 01/23/2017 03:12:03PM, complete, system alert CA00820
pdferrari, 07/01/2017 06:22:15PM, complete, system alert CA00820
hqcooney, 02/15/2015 03:33:02AM, complete, system alert CA00820
tbbeard, 01/01/2015 10:23:59AM, complete, system alert CA00820
hflovell, 04/02/2015 01:48:43PM, complete, system alert CA00820
hqcooney, 05/03/2016 05:27:29PM, complete, system alert CA00569
ttschubert, 07/18/2017 07:43:48PM, complete, system alert CA00569
pdferrari, 07/14/2016 01:23:59AM, complete, system alert CA00569
gphsu, 05/25/2017 03:26:05AM, complete, system alert CA00569
tbbeard, 12/10/2016 08:09:42PM, complete, system alert CA00569
tbbeard, 08/15/2015 11:33:18AM, complete, system alert CA00569
gphsu, 04/02/2016 07:33:17PM, complete, system alert CA00569
hflovell, 02/12/2016 11:46:39AM, complete, system alert CA00569
tbbeard, 08/04/2015 09:09:03PM, complete, system alert CA00569
hflovell, 01/09/2016 08:35:30PM, complete, system alert CA00569
hflovell, 07/16/2016 12:43:21AM, complete, system alert CA00569
hqcooney, 07/19/2015 11:19:32PM, complete, system alert CA00569
ttschubert, 12/18/2017 12:43:27AM, complete, system alert CA00569
ttschubert, 11/14/2016 10:36:31PM, complete, system alert CA00569
hflovell, 05/03/2017 12:26:51AM, complete, system alert CA00569
gphsu, 10/01/2016 10:14:36PM, complete, system alert CA00569
ttschubert, 09/02/2016 11:34:47PM, complete, system alert CA00569
ttschubert, 07/15/2016 12:20:44PM, complete, system alert CA00569
tbbeard, 08/23/2017 07:57:08AM, complete, system alert CA00569
gphsu, 02/25/2016 11:25:55AM, complete, system alert CA00569
hflovell, 05/01/2015 04:35:33AM, complete, system alert CA00569
hflovell, 04/17/2017 09:03:52PM, complete, system alert CA00569
pdferrari, 02/11/2016 07:21:15AM, complete, system alert CA00569
pdferrari, 10/08/2015 06:52:47AM, complete, system alert CA00569
akbonilla, 02/16/2017 01:51:08AM, complete, system alert CA00569
akbonilla, 05/02/2016 08:33:38PM, complete, system alert CA00569
hqcooney, 07/27/2015 02:50:59PM, complete, system alert CA00569
ttschubert, 01/20/2016 01:19:23AM, complete, system alert CA00569
ttschubert, 07/22/2017 05:11:23AM, complete, system alert CA00569
hflovell, 10/21/2015 02:17:24AM, complete, system alert CA00569
hqcooney, 05/17/2015 01:18:28PM, complete, system alert CA00569
hqcooney, 12/25/2017 01:02:08AM, complete, system alert CA00569
tbbeard, 02/18/2016 03:56:49PM, complete, system alert CA00569
akbonilla, 08/23/2017 10:22:06AM, complete, system alert CA00516
hqcooney, 09/12/2017 07:48:14PM, complete, system alert CA00516
tbbeard, 12/08/2017 10:36:06PM, complete, patient specific instructions A90
tbbeard, 11/06/2017 02:43:28AM, complete, patient specific instructions A402
ttschubert, 08/07/2016 01:01:42PM, complete, patient specific instructions A402
hflovell, 03/09/2017 01:18:11PM, complete, patient specific instructions A402
hqcooney, 11/04/2015 10:09:58PM, complete, patient specific instructions A402
pdferrari, 07/03/2015 08:49:20AM, complete, patient specific instructions A402
hflovell, 01/22/2017 05:31:55PM, complete, patient specific instructions A402
ttschubert, 04/10/2017 06:48:40PM, complete, patient specific instructions A402
akbonilla, 04/15/2015 03:22:38AM, complete, patient specific instructions A402
tbbeard, 09/27/2017 01:22:51AM, complete, patient specific instructions A402
gphsu, 02/04/2016 07:25:08AM, complete, patient specific instructions A402
tbbeard, 06/15/2016 01:13:55PM, complete, patient specific instructions A402
tbbeard, 03/05/2015 03:26:54AM, complete, patient specific instructions A402
hflovell, 08/05/2017 08:47:54AM, complete, patient specific instructions A402
tbbeard, 06/17/2015 08:47:34PM, complete, patient specific instructions A402
pdferrari, 06/13/2016 06:21:37PM, complete, patient specific instructions A402
gphsu, 04/08/2015 05:11:24AM, complete, patient specific instructions A402
ttschubert, 06/27/2016 01:22:45AM, complete, patient specific instructions A402
ttschubert, 07/12/2016 03:33:28PM, complete, patient specific instructions A402
tbbeard, 10/24/2015 06:03:50PM, complete, patient specific instructions A402
ttschubert, 04/04/2016 12:34:29PM, complete, patient specific instructions A402
hflovell, 04/13/2016 06:07:34AM, complete, patient specific instructions A402
ttschubert, 01/15/2016 06:18:29AM, complete, patient specific instructions A402
hflovell, 12/27/2015 07:57:34AM, complete, patient specific instructions A402
ttschubert, 08/01/2017 06:42:11PM, complete, patient specific instructions A402
hqcooney, 04/27/2016 07:05:48AM, complete, patient specific instructions A402
tbbeard, 11/07/2016 03:07:41PM, complete, patient specific instructions A402
pdferrari, 03/20/2016 08:19:08PM, complete, patient specific instructions A402
pdferrari, 02/06/2015 03:49:26AM, complete, patient specific instructions A402
gphsu, 11/25/2017 12:19:46PM, complete, patient specific instructions A1332
tbbeard, 04/26/2017 02:45:24AM, complete, patient specific instructions A1116
tbbeard, 10/25/2016 05:14:32AM, complete, office visit OV04784
pdferrari, 03/24/2015 11:52:13AM, complete, office visit OV04445
pdferrari, 09/25/2015 11:27:24PM, complete, office visit OV03851
hqcooney, 02/17/2015 11:23:38PM, complete, office visit OV03851
tbbeard, 11/13/2016 02:39:52AM, complete, office visit OV03851
pdferrari, 01/08/2017 02:29:28PM, complete, office visit OV03684
hqcooney, 01/18/2017 12:38:55AM, complete, office visit OV03684
hflovell, 01/15/2016 09:18:25AM, complete, office visit OV03684
tbbeard, 10/05/2017 11:11:34AM, complete, office visit OV03684
ttschubert, 03/10/2015 08:36:20AM, complete, office visit OV03684
pdferrari, 06/11/2016 03:18:25PM, complete, office visit OV03684
gphsu, 10/01/2017 09:25:01PM, complete, office visit OV03684
tbbeard, 07/01/2015 10:01:58PM, complete, office visit OV03684
gphsu, 01/20/2017 03:00:57AM, complete, office visit OV03684
hqcooney, 11/21/2016 11:32:41AM, complete, office visit OV03684
akbonilla, 10/02/2016 09:00:22PM, complete, office visit OV03684
akbonilla, 03/01/2016 03:11:00AM, complete, office visit OV03684
akbonilla, 07/07/2015 04:27:20PM, complete, office visit OV03684
pdferrari, 12/21/2016 11:01:05PM, complete, office visit OV03684
ttschubert, 11/06/2017 11:51:31PM, complete, office visit OV03684
ttschubert, 08/22/2016 04:01:14AM, complete, office visit OV03684
ttschubert, 04/09/2016 07:45:56PM, complete, office visit OV03684
tbbeard, 11/13/2016 03:36:28PM, complete, office visit OV03684
akbonilla, 12/12/2016 03:01:13AM, complete, office visit OV03346
pdferrari, 08/06/2015 11:38:39PM, complete, office visit OV03346
ttschubert, 06/10/2016 10:47:37PM, complete, office visit OV03346
pdferrari, 07/10/2015 05:17:12AM, complete, office visit OV03346
akbonilla, 01/13/2016 08:42:24AM, complete, office visit OV03346
ttschubert, 08/22/2015 04:42:48AM, complete, office visit OV03346
ttschubert, 04/18/2015 09:29:22AM, complete, office visit OV03346
akbonilla, 08/07/2016 08:08:41PM, complete, office visit OV03176
tbbeard, 02/13/2016 07:50:23PM, complete, office visit OV02152
hflovell, 02/03/2016 06:49:56AM, complete, office visit OV02133
tbbeard, 06/04/2017 07:56:26AM, complete, office visit OV01994
hqcooney, 10/25/2016 03:23:50AM, complete, office visit OV01994
hqcooney, 02/02/2017 06:42:08PM, complete, office visit OV01869
hflovell, 02/03/2017 12:17:43AM, complete, office visit OV01869
hflovell, 04/06/2017 04:17:02PM, complete, office visit OV01869
gphsu, 04/08/2015 05:04:31AM, complete, office visit OV01693
gphsu, 09/11/2015 12:21:58PM, complete, office visit OV01540
hqcooney, 12/24/2015 12:24:31AM, complete, office visit OV01443
gphsu, 02/07/2016 02:19:33PM, complete, office visit OV01411
akbonilla, 06/04/2016 04:32:23PM, complete, office visit OV01363
hqcooney, 12/08/2016 10:06:50PM, complete, office visit OV01363
pdferrari, 11/17/2016 03:50:16AM, complete, office visit OV01363
ttschubert, 06/10/2016 08:48:28AM, complete, office visit OV01363
hqcooney, 07/04/2015 02:30:51AM, complete, office visit OV01363
ttschubert, 10/13/2017 02:23:03PM, complete, office visit OV01363
akbonilla, 04/24/2017 11:19:15AM, complete, office visit OV01284
ttschubert, 02/16/2017 05:57:17PM, complete, office visit OV01284
hflovell, 11/20/2016 03:07:47PM, complete, office visit OV01284
akbonilla, 12/10/2015 05:48:21AM, complete, office visit OV01284
tbbeard, 12/27/2016 10:38:00AM, complete, office visit OV01284
gphsu, 07/26/2016 10:34:04AM, complete, office visit OV01284
gphsu, 04/26/2015 12:35:44PM, complete, office visit OV01284
pdferrari, 03/12/2017 07:52:21AM, complete, office visit OV01284
akbonilla, 01/09/2017 09:11:00AM, complete, office visit OV01284
pdferrari, 04/17/2015 04:24:55PM, complete, office visit OV01284
gphsu, 03/23/2016 04:49:48AM, complete, office visit OV01284
hflovell, 02/08/2015 04:35:54AM, complete, office visit OV01284
hflovell, 09/08/2016 05:03:29AM, complete, office visit OV01284
pdferrari, 06/02/2015 10:27:46PM, complete, office visit OV00959
tbbeard, 11/26/2016 04:31:36PM, complete, office visit OV00959
hflovell, 08/15/2016 12:57:18AM, complete, office visit OV00518
gphsu, 11/11/2017 08:52:26AM, complete, office visit OV00518
hqcooney, 12/04/2017 06:09:51PM, complete, office visit OV00518
gphsu, 07/05/2015 07:22:52AM, complete, office visit OV00507
ttschubert, 01/11/2015 01:43:32AM, complete, office visit OV00507
hflovell, 11/18/2017 03:58:46PM, complete, office visit OV00507
hflovell, 11/25/2015 06:24:06PM, complete, notification NX4815
gphsu, 09/27/2017 11:27:49PM, complete, notification NX4815
tbbeard, 05/21/2017 09:01:47AM, complete, notification NX4815
tbbeard, 11/24/2016 04:58:45AM, complete, notification NX4815
ttschubert, 05/03/2017 03:18:10AM, complete, notification NX4815
akbonilla, 05/11/2016 02:15:11AM, complete, notification NX4815
pdferrari, 10/17/2017 07:05:16PM, complete, notification NX4815
tbbeard, 10/14/2017 11:45:33PM, complete, notification NX4815
hqcooney, 09/18/2015 07:15:27PM, complete, notification NX4815
pdferrari, 05/06/2017 10:30:37AM, complete, notification NX4815
akbonilla, 06/13/2015 05:55:36PM, complete, notification NX4815
hqcooney, 11/12/2016 07:23:24AM, complete, notification NX4815
akbonilla, 07/01/2017 08:10:43AM, complete, notification NX4815
pdferrari, 01/06/2015 01:22:42PM, complete, notification NX4815
gphsu, 01/20/2017 11:58:35PM, complete, notification NX4815
hqcooney, 11/15/2015 05:13:07PM, complete, notification NX4815
pdferrari, 12/11/2017 02:39:13PM, complete, notification NX4815
pdferrari, 03/23/2015 05:48:04AM, complete, notification NX4613
hqcooney, 04/15/2017 02:57:15AM, complete, notification NX4366
hqcooney, 11/16/2015 08:41:17AM, complete, notification NX4356
hqcooney, 01/26/2015 11:27:12PM, complete, notification NX4356
tbbeard, 12/15/2016 08:54:59PM, complete, notification NX4356
pdferrari, 11/01/2015 12:49:52AM, complete, notification NX4356
ttschubert, 01/05/2015 02:08:44AM, complete, notification NX4356
hflovell, 10/20/2016 07:14:28AM, complete, notification NX4356
gphsu, 07/01/2016 06:27:24AM, complete, notification NX4356
ttschubert, 12/26/2015 07:17:24AM, complete, notification NX4356
pdferrari, 11/19/2015 03:12:18AM, complete, notification NX4356
tbbeard, 06/16/2017 02:17:44AM, complete, notification NX4356
akbonilla, 05/24/2016 03:22:49PM, complete, notification NX4356
ttschubert, 01/23/2016 08:49:32AM, complete, notification NX4356
tbbeard, 09/22/2015 04:57:29AM, complete, notification NX4356
akbonilla, 02/15/2016 04:51:37PM, complete, notification NX4356
akbonilla, 12/13/2017 01:18:38AM, complete, notification NX4356
hqcooney, 08/10/2016 07:39:09AM, complete, notification NX4356
gphsu, 02/19/2017 09:56:03AM, complete, notification NX4356
pdferrari, 05/24/2016 02:55:05AM, complete, notification NX4356
hflovell, 11/27/2017 09:29:42PM, complete, notification NX4356
tbbeard, 05/25/2015 06:52:28AM, complete, notification NX4356
pdferrari, 11/24/2016 05:24:08AM, complete, notification NX4356
ttschubert, 07/24/2017 11:01:58PM, complete, notification NX4356
hflovell, 10/05/2015 06:29:25PM, complete, notification NX4356
gphsu, 03/18/2016 06:08:25AM, complete, notification NX4356
akbonilla, 12/22/2017 09:01:18PM, complete, notification NX4356
hqcooney, 09/13/2015 03:24:21PM, complete, notification NX4356
hflovell, 09/01/2015 09:41:33AM, complete, notification NX4356
hflovell, 01/09/2015 08:26:52PM, complete, notification NX4025
hflovell, 09/27/2016 11:11:17PM, complete, notification NX3898
ttschubert, 10/09/2016 02:32:08PM, complete, notification NX3877
akbonilla, 04/10/2015 08:19:09PM, complete, notification NX3818
hqcooney, 07/06/2015 04:21:17AM, complete, notification NX3818
tbbeard, 02/17/2017 04:54:38AM, complete, notification NX3818
pdferrari, 07/16/2015 11:21:32AM, complete, notification NX3818
ttschubert, 05/18/2015 02:13:50AM, complete, notification NX3818
hflovell, 05/21/2017 06:03:59AM, complete, notification NX3818
hqcooney, 03/18/2017 04:59:14AM, complete, notification NX3818
hflovell, 11/24/2016 02:09:49PM, complete, notification NX3818
ttschubert, 07/25/2017 10:39:21PM, complete, notification NX3818
tbbeard, 06/01/2016 10:57:22AM, complete, notification NX3818
akbonilla, 11/22/2015 08:14:20AM, complete, notification NX3818
akbonilla, 03/10/2015 01:32:01AM, complete, notification NX3818
gphsu, 12/19/2017 07:05:43PM, complete, notification NX3818
tbbeard, 03/18/2017 05:21:28AM, complete, notification NX3818
tbbeard, 08/03/2017 11:29:43AM, complete, notification NX3818
hqcooney, 12/09/2016 05:48:08PM, complete, notification NX3818
gphsu, 04/17/2017 03:34:02PM, complete, notification NX3818
hqcooney, 11/10/2017 04:24:22PM, complete, notification NX3818
hflovell, 12/27/2016 12:06:57AM, complete, notification NX3818
hflovell, 11/01/2015 09:56:39AM, complete, notification NX3818
pdferrari, 09/16/2016 03:11:21AM, complete, notification NX3818
tbbeard, 08/08/2015 09:29:27PM, complete, notification NX3818
hqcooney, 07/19/2017 06:18:58AM, complete, notification NX3818
pdferrari, 05/02/2017 06:18:17AM, complete, notification NX3818
akbonilla, 06/24/2016 06:25:31AM, complete, notification NX3818
gphsu, 10/25/2017 11:57:20PM, complete, notification NX3656
pdferrari, 02/01/2015 08:24:41AM, complete, notification NX3656
hflovell, 01/25/2017 12:41:48AM, complete, notification NX3656
hflovell, 03/21/2017 05:08:04AM, complete, notification NX3318
gphsu, 01/22/2016 06:59:21PM, complete, notification NX3318
akbonilla, 12/17/2016 10:07:36AM, complete, notification NX3022
hqcooney, 12/27/2015 01:25:17PM, complete, notification NX2944
hqcooney, 09/09/2017 03:05:12PM, complete, notification NX2890
gphsu, 12/26/2015 04:24:11AM, complete, notification NX2841
ttschubert, 04/04/2017 12:47:54PM, complete, notification NX2758
gphsu, 12/06/2017 04:06:06AM, complete, notification NX2758
akbonilla, 09/25/2017 04:06:54PM, complete, notification NX2339
akbonilla, 03/16/2017 02:37:45AM, complete, notification NX2250
hqcooney, 10/12/2017 05:54:29PM, complete, notification NX2250
hqcooney, 05/08/2017 11:30:35AM, complete, notification NX2250
gphsu, 02/25/2015 06:11:26PM, complete, notification NX2250
pdferrari, 09/11/2016 12:09:57PM, complete, notification NX2250
akbonilla, 09/15/2015 06:55:31PM, complete, notification NX2250
akbonilla, 09/26/2016 08:20:26PM, complete, notification NX2250
gphsu, 03/09/2017 01:31:24PM, complete, notification NX2250
hflovell, 04/20/2017 02:59:24PM, complete, notification NX2250
akbonilla, 09/02/2017 07:33:01PM, complete, notification NX2250
hqcooney, 02/15/2017 06:03:05AM, complete, notification NX2250
pdferrari, 01/05/2017 09:16:31PM, complete, notification NX2250
akbonilla, 10/26/2015 06:37:10PM, complete, notification NX2250
hqcooney, 07/02/2016 06:57:11PM, complete, notification NX2057
hflovell, 12/23/2016 08:58:37AM, complete, notification NX2057
pdferrari, 01/01/2016 03:06:15PM, complete, notification NX2003
akbonilla, 05/17/2015 06:40:23PM, complete, notification NX1837
tbbeard, 03/10/2017 04:20:20PM, complete, notification NX1837
gphsu, 09/14/2016 04:33:41AM, complete, notification NX1837
hqcooney, 12/23/2017 07:31:35PM, complete, notification NX1837
tbbeard, 01/14/2017 05:07:29AM, complete, notification NX1837
hqcooney, 07/06/2015 12:29:24AM, complete, notification NX1837
ttschubert, 05/27/2015 11:45:06AM, complete, notification NX1837
akbonilla, 03/15/2015 08:00:58AM, complete, notification NX1837
ttschubert, 11/24/2017 03:46:32AM, complete, notification NX1837
gphsu, 05/08/2016 12:37:58PM, complete, notification NX1837
pdferrari, 04/03/2015 11:17:07AM, complete, notification NX1837
hqcooney, 12/10/2017 10:23:10AM, complete, notification NX1837
akbonilla, 03/25/2016 05:23:04PM, complete, notification NX1837
tbbeard, 03/02/2015 12:39:19PM, complete, notification NX1837
ttschubert, 01/09/2015 06:25:23PM, complete, notification NX1837
akbonilla, 06/26/2015 12:02:44PM, complete, notification NX1837
ttschubert, 04/12/2017 04:23:47AM, complete, notification NX1837
akbonilla, 11/12/2017 02:25:35PM, complete, notification NX1837
pdferrari, 09/02/2017 10:33:37PM, complete, notification NX1837
tbbeard, 06/08/2017 07:29:34AM, complete, notification NX1837
akbonilla, 04/26/2017 09:43:45AM, complete, notification NX1837
akbonilla, 12/02/2016 10:12:45AM, complete, notification NX1837
akbonilla, 11/06/2017 06:53:13AM, complete, notification NX1837
akbonilla, 02/19/2015 04:17:05PM, complete, notification NX1837
hflovell, 01/21/2016 06:34:38AM, complete, notification NX1837
gphsu, 05/17/2015 03:53:33AM, complete, notification NX1470
akbonilla, 04/20/2017 06:26:06PM, complete, notification NX1470
tbbeard, 07/25/2015 03:34:54PM, complete, notification NX1470
ttschubert, 11/04/2017 09:06:26PM, complete, notification NX1338
pdferrari, 10/14/2017 05:13:02PM, complete, notification NX0850
hqcooney, 06/11/2015 01:31:50PM, complete, notification NX0762
gphsu, 03/11/2016 10:37:59PM, complete, notification NX0762
gphsu, 09/21/2016 08:00:17AM, complete, notification NX0762
hqcooney, 03/23/2016 01:27:25AM, complete, notification NX0762
hqcooney, 01/08/2015 08:26:47AM, complete, notification NX0762
tbbeard, 01/27/2015 10:39:11AM, complete, notification NX0762
hflovell, 02/15/2016 06:44:48AM, complete, notification NX0762
hflovell, 08/27/2016 10:44:41AM, complete, notification NX0762
gphsu, 09/25/2016 07:59:28AM, complete, notification NX0762
gphsu, 11/21/2017 06:01:02PM, complete, notification NX0762
akbonilla, 08/04/2016 03:44:13PM, complete, notification NX0762
hflovell, 09/07/2017 03:06:35PM, complete, notification NX0762
gphsu, 03/09/2016 09:45:26PM, complete, notification NX0762
pdferrari, 01/19/2015 12:02:18AM, complete, notification NX0762
gphsu, 03/26/2015 11:21:29AM, complete, notification NX0618
pdferrari, 03/08/2016 08:15:08AM, complete, notification NX0579
tbbeard, 07/23/2016 02:35:03PM, complete, message M5741
ttschubert, 08/04/2017 04:31:17AM, complete, message M5308
tbbeard, 07/19/2016 11:10:35PM, complete, message M5308
akbonilla, 10/07/2017 12:03:10AM, complete, message M4543
pdferrari, 06/10/2016 01:20:13AM, complete, message M4359
hqcooney, 12/24/2017 07:46:03AM, complete, message M4359
pdferrari, 08/17/2016 10:36:14PM, complete, message M4359
hflovell, 06/22/2017 10:13:14AM, complete, message M4359
ttschubert, 08/26/2016 01:15:03PM, complete, message M4359
tbbeard, 07/23/2016 02:46:48AM, complete, message M4359
hflovell, 04/11/2016 06:39:31PM, complete, message M4359
akbonilla, 06/09/2015 07:32:32AM, complete, message M4359
hqcooney, 10/15/2017 05:06:25PM, complete, message M4359
pdferrari, 03/24/2017 05:59:01AM, complete, message M4359
akbonilla, 09/20/2015 05:48:59AM, complete, message M4359
pdferrari, 09/26/2017 12:28:39AM, complete, message M4359
gphsu, 04/01/2016 03:56:08PM, complete, message M4359
tbbeard, 07/19/2016 10:41:49AM, complete, message M4359
gphsu, 01/06/2017 03:55:18AM, complete, message M4359
ttschubert, 09/11/2016 11:17:50AM, complete, message M4359
ttschubert, 07/04/2017 06:12:41PM, complete, message M4359
pdferrari, 07/12/2017 06:36:58AM, complete, message M4359
hqcooney, 12/15/2016 11:05:31AM, complete, message M4359
hqcooney, 09/27/2015 04:47:25AM, complete, message M4359
gphsu, 06/11/2016 03:32:14AM, complete, message M4359
tbbeard, 09/06/2015 02:57:12AM, complete, message M4359
gphsu, 02/19/2015 09:12:07PM, complete, message M4359
gphsu, 01/21/2017 06:23:12PM, complete, message M4359
pdferrari, 08/27/2015 09:27:10PM, complete, message M4359
gphsu, 08/16/2015 03:40:53PM, complete, message M4359
tbbeard, 12/02/2015 02:27:49PM, complete, message M4359
akbonilla, 11/12/2017 01:35:15PM, complete, message M4359
tbbeard, 07/16/2016 08:44:19PM, complete, message M4359
ttschubert, 11/23/2016 03:52:06AM, complete, message M4359
pdferrari, 12/27/2017 04:42:41PM, complete, message M4195
akbonilla, 07/24/2016 08:20:15PM, complete, message M4128
ttschubert, 09/08/2015 07:41:41AM, complete, message M4128
hflovell, 11/08/2016 07:14:52AM, complete, message M4128
hqcooney, 03/09/2015 07:32:56PM, complete, message M4122
akbonilla, 07/01/2016 06:09:20PM, complete, message M4026
ttschubert, 04/03/2017 10:46:00PM, complete, message M4026
gphsu, 11/20/2016 12:47:49AM, complete, message M4026
tbbeard, 09/02/2016 03:58:39AM, complete, message M4026
tbbeard, 05/27/2016 03:36:54PM, complete, message M4026
tbbeard, 10/11/2017 10:31:23PM, complete, message M4026
hflovell, 06/25/2017 03:18:49PM, complete, message M4026
gphsu, 07/06/2016 09:41:29AM, complete, message M4026
ttschubert, 05/06/2017 01:11:40PM, complete, message M4026
ttschubert, 11/08/2016 03:31:35PM, complete, message M4026
hflovell, 05/25/2015 06:56:14AM, complete, message M4026
hflovell, 01/04/2015 05:54:56PM, complete, message M4026
akbonilla, 06/25/2016 06:17:42PM, complete, message M4026
akbonilla, 10/06/2016 06:18:31AM, complete, message M4026
hflovell, 04/12/2017 11:59:46AM, complete, message M4026
hflovell, 10/18/2017 08:02:59AM, complete, message M4026
tbbeard, 02/13/2017 11:53:19PM, complete, message M4026
akbonilla, 12/03/2015 04:43:27AM, complete, message M3951
gphsu, 01/10/2017 05:01:52PM, complete, message M3854
hqcooney, 04/06/2017 06:42:24PM, complete, message M3854
ttschubert, 03/02/2015 02:07:36PM, complete, message M3854
ttschubert, 03/13/2017 05:04:34AM, complete, message M3854
ttschubert, 03/13/2015 05:12:30AM, complete, message M3854
gphsu, 09/09/2017 03:25:12PM, complete, message M3854
hqcooney, 05/24/2017 06:53:27AM, complete, message M3854
tbbeard, 04/08/2015 11:43:43AM, complete, message M3854
hflovell, 02/20/2016 12:16:23PM, complete, message M3854
hflovell, 06/09/2015 08:14:11AM, complete, message M3854
hqcooney, 04/06/2015 04:46:05PM, complete, message M3854
hflovell, 10/18/2015 02:58:37PM, complete, message M3854
tbbeard, 03/14/2016 01:47:26PM, complete, message M3854
ttschubert, 07/27/2016 03:06:35AM, complete, message M3854
pdferrari, 11/22/2017 04:51:42AM, complete, message M3854
pdferrari, 07/23/2017 10:01:30PM, complete, message M3854
ttschubert, 05/10/2015 11:34:42PM, complete, message M3854
pdferrari, 09/02/2017 10:26:06AM, complete, message M3854
pdferrari, 06/06/2015 03:31:50PM, complete, message M3854
tbbeard, 03/23/2016 03:57:56PM, complete, message M3854
akbonilla, 03/04/2015 09:36:43AM, complete, message M3854
hqcooney, 01/01/2016 03:56:57AM, complete, message M3854
pdferrari, 06/07/2016 11:10:49AM, complete, message M3854
ttschubert, 11/07/2015 04:08:00PM, complete, message M3854
ttschubert, 01/12/2017 03:34:21PM, complete, message M3854
akbonilla, 04/03/2017 06:57:19PM, complete, message M3854
akbonilla, 07/03/2016 05:04:37AM, complete, message M3854
tbbeard, 03/10/2017 11:16:03AM, complete, message M3854
hflovell, 11/26/2017 12:25:53AM, complete, message M3854
gphsu, 01/21/2017 05:42:52PM, complete, message M3854
akbonilla, 08/05/2017 10:52:43AM, complete, message M3854
tbbeard, 04/04/2016 11:59:46AM, complete, message M3854
pdferrari, 10/24/2015 01:20:44PM, complete, message M3854
hflovell, 02/03/2017 10:44:19AM, complete, message M3854
tbbeard, 05/27/2017 09:21:13PM, complete, message M3854
gphsu, 10/07/2015 10:43:03AM, complete, message M3854
tbbeard, 08/25/2017 07:58:24PM, complete, message M3854
akbonilla, 06/19/2016 04:28:03AM, complete, message M3854
tbbeard, 05/05/2016 12:35:55AM, complete, message M3854
pdferrari, 03/02/2016 06:39:45AM, complete, message M3854
hqcooney, 07/16/2017 04:11:31AM, complete, message M3854
hqcooney, 01/16/2016 06:31:12AM, complete, message M3677
gphsu, 06/03/2016 01:19:05PM, complete, message M3677
akbonilla, 06/21/2016 11:50:27AM, complete, message M3677
gphsu, 03/06/2015 06:10:05AM, complete, message M3677
pdferrari, 11/21/2015 10:15:29AM, complete, message M3449
tbbeard, 10/23/2017 02:49:47PM, complete, message M3033
pdferrari, 04/10/2017 03:48:52AM, complete, message M2498
gphsu, 11/06/2017 09:02:33AM, complete, message M2281
akbonilla, 09/19/2016 03:51:23PM, complete, message M2281
pdferrari, 01/04/2017 01:10:02AM, complete, message M2007
tbbeard, 03/24/2015 06:32:29AM, complete, message M1482
tbbeard, 03/07/2015 07:22:31PM, complete, message M1482
gphsu, 09/23/2015 07:36:30AM, complete, message M1435
ttschubert, 05/07/2016 03:40:44AM, complete, message M1244
pdferrari, 07/20/2016 01:21:39AM, complete, message M1244
akbonilla, 03/20/2015 09:51:26PM, complete, message M1244
hqcooney, 07/11/2017 04:26:22AM, complete, message M1244
akbonilla, 11/25/2015 08:44:58PM, complete, message M1244
hflovell, 02/16/2015 09:02:33PM, complete, message M1244
gphsu, 11/10/2015 09:20:35AM, complete, message M1244
hqcooney, 09/03/2015 05:32:36AM, complete, message M1244
hflovell, 09/18/2015 10:22:53AM, complete, message M1244
hflovell, 07/14/2016 07:31:53PM, complete, message M1244
pdferrari, 01/26/2015 07:42:21AM, complete, message M1244
gphsu, 01/17/2016 09:49:27AM, complete, message M1244
hqcooney, 01/10/2015 10:13:39AM, complete, message M1244
hqcooney, 10/24/2016 05:58:51AM, complete, appointment A005039
tbbeard, 08/06/2017 06:52:23AM, complete, appointment A004919
tbbeard, 04/06/2016 06:35:33AM, complete, appointment A004919
tbbeard, 08/21/2016 12:38:20PM, complete, appointment A004919
pdferrari, 04/09/2017 07:57:10PM, complete, appointment A004919
akbonilla, 11/07/2015 09:24:55AM, complete, appointment A004919
hflovell, 11/19/2017 03:24:46PM, complete, appointment A004919
ttschubert, 01/17/2017 06:57:09PM, complete, appointment A004919
ttschubert, 06/22/2017 12:47:14AM, complete, appointment A004919
pdferrari, 09/05/2017 05:02:33AM, complete, appointment A004919
tbbeard, 02/11/2016 02:46:53PM, complete, appointment A004919
hflovell, 03/19/2015 04:30:12PM, complete, appointment A004919
ttschubert, 10/08/2016 01:20:48AM, complete, appointment A004919
gphsu, 11/15/2016 04:18:42AM, complete, appointment A004617
pdferrari, 12/09/2016 04:15:15PM, complete, appointment A004617
ttschubert, 03/02/2017 07:39:40AM, complete, appointment A004449
pdferrari, 09/05/2017 11:57:06PM, complete, appointment A004449
hqcooney, 12/15/2016 06:36:29PM, complete, appointment A004449
gphsu, 06/16/2015 10:07:36AM, complete, appointment A004449
pdferrari, 06/14/2015 01:40:18AM, complete, appointment A004449
ttschubert, 03/25/2016 12:24:33PM, complete, appointment A004019
hqcooney, 08/11/2017 08:53:22PM, complete, appointment A003102
tbbeard, 01/07/2015 10:03:06PM, complete, appointment A003102
pdferrari, 01/27/2017 02:17:02PM, complete, appointment A003102
